society;municipality;square_name;ykj_n;ykj_e;level1;level2;level3;level4;level5
Lintuyhdistys Kuikka ry (Pohjois-Savo);Sonkajärvi;Paisua;705;353;1;84;146;200;236
Lintuyhdistys Kuikka ry (Pohjois-Savo);Sonkajärvi;Vehmasjärvi;705;354;1;84;146;200;236
Lintuyhdistys Kuikka ry (Pohjois-Savo);Rautavaara;Issakka;705;355;1;84;146;200;236
Lintuyhdistys Kuikka ry (Pohjois-Savo);Rautavaara;Mustolanmäki;705;356;1;84;146;200;236
Lintuyhdistys Kuikka ry (Pohjois-Savo);Rautavaara;Ylä-Keyritty;705;357;1;84;146;200;236
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Pajukoski;705;358;1;84;146;200;236
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Jokikylä;705;359;1;84;146;200;236
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Nurmeksen keskusta;705;360;1;84;146;200;236
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Katajakoski;705;361;1;84;146;200;236
Pohjois-Karjalan lintutieteellinen yhdistys ry;Lieksa;Siltavaara;705;362;1;84;146;200;236
Pohjois-Karjalan lintutieteellinen yhdistys ry;Lieksa;Ilvesvaara;705;363;1;84;146;200;236
Pohjois-Karjalan lintutieteellinen yhdistys ry;Lieksa;Nurmijärven kk;705;364;1;84;146;200;236
Pohjois-Karjalan lintutieteellinen yhdistys ry;Lieksa;Hattuselkonen;705;365;1;84;146;200;236
Pohjois-Karjalan lintutieteellinen yhdistys ry;Lieksa;Muikku;705;366;1;67.2;116.8;160;188.8
Pohjois-Karjalan lintutieteellinen yhdistys ry;Lieksa;Muikun itäpuoli;705;367;1;53.76;93.44;128;151.04
BirdLife Keski-Pohjanmaa ry;Uusikaarlepyy;Laxören;706;326;1;51.8;104.6;129.2;154.9
BirdLife Keski-Pohjanmaa ry;Uusikaarlepyy;Grisselören;706;327;1;98.4;197.8;240.6;284.4
BirdLife Keski-Pohjanmaa ry;Pedersören kunta;Sundby;706;328;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Pedersören kunta;Pännäinen;706;329;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Pedersören kunta;Ähtävä;706;330;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Kruunupyy;Jöusen;706;331;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Kruunupyy;Viitavesi;706;332;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Kaustinen;Jylhä;706;333;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Kokkola;Vionneva;706;334;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Kokkola;Ullavanjärvi;706;335;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Toholampi;Purontaka;706;336;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Toholampi;Markki;706;337;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Lestijärvi;Kivineva;706;338;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Reisjärvi;Kangaskylä;706;339;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Reisjärvi;Levonperä;706;340;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Haapajärvi;Hautaperän tekojärvi;706;341;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Haapajärvi;Kumiseva;706;342;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Pyhäjärvi;Sivakkaneva;706;343;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Pyhäjärvi;Pyhäjärvi keskusta;706;344;1;83.2;144.4;198.4;234.4
BirdLife Keski-Pohjanmaa ry;Pyhäjärvi;Ruotanen;706;345;1;83.2;144.4;198.4;234.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Kiuruvesi;Honkaperä;706;346;1;83.2;144.4;198.4;234.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Kiuruvesi;Osmanki;706;347;1;83.2;144.4;198.4;234.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Kiuruvesi;Kiuruveden keskusta;706;348;1;83.2;144.4;198.4;234.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Vieremä;Konolanmäki;706;349;1;83.2;144.4;198.4;234.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Vieremä;Valkeiskylä;706;350;1;83.2;144.4;198.4;234.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Iisalmi;Ryhälänmäki;706;351;1;83.2;144.4;198.4;234.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Sonkajärvi;Sonkajärven keskusta;706;352;1;83.2;144.4;198.4;234.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Sonkajärvi;Kotkatmäki;706;353;1;83.2;144.4;198.4;234.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Sonkajärvi;Haajaistenjärvi;706;354;1;83.2;144.4;198.4;234.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Sonkajärvi;Kotjonjärvi;706;355;1;83.2;144.4;198.4;234.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Rautavaara;Tiilikka;706;356;1;83.2;144.4;198.4;234.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Rautavaara;Hiirikylä;706;357;1;83.2;144.4;198.4;234.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Koppelojärvi;706;358;1;83.2;144.4;198.4;234.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Ylä-Valtimo;706;359;1;83.2;144.4;198.4;234.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Suuri-Saramo;706;360;1;83.2;144.4;198.4;234.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Petäiskylä;706;361;1;83.2;144.4;198.4;234.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Pusulanjärvi;706;362;1;83.2;144.4;198.4;234.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Lieksa;Tolkee;706;363;1;83.2;144.4;198.4;234.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Lieksa;Savijärvi;706;364;1;83.2;144.4;198.4;234.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Lieksa;Pitkä-Valama;706;365;1;83.2;144.4;198.4;234.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Lieksa;Pitkä-Valaman itäpuoli;706;366;1;19.5;40;52.2;65.3
BirdLife Keski-Pohjanmaa ry;Pietarsaari;Gluffet;707;327;1;19.5;40;52.2;65.3
BirdLife Keski-Pohjanmaa ry;Pietarsaari;Vanha satama;707;328;1;102.4;205.8;250.2;295.6
BirdLife Keski-Pohjanmaa ry;Luoto;Vikarholmen;707;329;1;105.7;212.4;258.1;304.7
BirdLife Keski-Pohjanmaa ry;Kruunupyy;Kruunupyyn keskusta;707;330;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Kruunupyy;Alaveteli;707;331;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Kruunupyy;Jolkka;707;332;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Kokkola;Välikylä;707;333;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Kokkola;Ullava;707;334;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Toholampi;Ritaneva;707;335;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Toholampi;Toholammen keskusta;707;336;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Toholampi;Haarajärvi;707;337;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Sievi;Torvenperä;707;338;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Sievi;Iso-Juurikka;707;339;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Nivala;Suojärvi;707;340;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Haapajärvi;Haapajärven keskusta;707;341;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Haapajärvi;Kuona;707;342;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Kärsämäki;Nurmesjärvi;707;343;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Pyhäjärvi;Parkkima;707;344;1;82.4;142.8;196.8;232.8
BirdLife Keski-Pohjanmaa ry;Pyhäjärvi;Lohvanperä;707;345;1;82.4;142.8;196.8;232.8
Lintuyhdistys Kuikka ry (Pohjois-Savo);Kiuruvesi;Lahnajoki;707;346;1;82.4;142.8;196.8;232.8
Lintuyhdistys Kuikka ry (Pohjois-Savo);Kiuruvesi;Remeskylä;707;347;1;82.4;142.8;196.8;232.8
Lintuyhdistys Kuikka ry (Pohjois-Savo);Kiuruvesi;Luupuvesi;707;348;1;82.4;142.8;196.8;232.8
Lintuyhdistys Kuikka ry (Pohjois-Savo);Vieremä;Salahmi;707;349;1;82.4;142.8;196.8;232.8
Lintuyhdistys Kuikka ry (Pohjois-Savo);Vieremä;Vieremän keskusta;707;350;1;82.4;142.8;196.8;232.8
Lintuyhdistys Kuikka ry (Pohjois-Savo);Vieremä;Pyöree;707;351;1;82.4;142.8;196.8;232.8
Lintuyhdistys Kuikka ry (Pohjois-Savo);Sonkajärvi;Sonkakoski;707;352;1;82.4;142.8;196.8;232.8
Lintuyhdistys Kuikka ry (Pohjois-Savo);Sonkajärvi;Kulvemäki;707;353;1;82.4;142.8;196.8;232.8
Lintuyhdistys Kuikka ry (Pohjois-Savo);Sonkajärvi;Kiltuanjärvi;707;354;1;82.4;142.8;196.8;232.8
Kainuun Lintutieteellinen Yhdistys ry;Sotkamo;Suuri-Petäinen;707;355;1;82.4;142.8;196.8;232.8
Kainuun Lintutieteellinen Yhdistys ry;Sotkamo;Hiidenvaara;707;356;1;82.4;142.8;196.8;232.8
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Rasimäki;707;357;1;82.4;142.8;196.8;232.8
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Puukari;707;358;1;82.4;142.8;196.8;232.8
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Sivakkajoki;707;359;1;82.4;142.8;196.8;232.8
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Kuoppasuo;707;360;1;82.4;142.8;196.8;232.8
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Rahivaara;707;361;1;82.4;142.8;196.8;232.8
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Tetrijärvi;707;362;1;82.4;142.8;196.8;232.8
Pohjois-Karjalan lintutieteellinen yhdistys ry;Nurmes;Kaihlajärvi;707;363;1;82.4;142.8;196.8;232.8
Kainuun Lintutieteellinen Yhdistys ry;Kuhmo;Teljo;707;364;1;82.4;142.8;196.8;232.8
Pohjois-Karjalan lintutieteellinen yhdistys ry;Lieksa;Latoniemi;707;365;1;19.5;40;52.2;65.3
BirdLife Keski-Pohjanmaa ry;Luoto;Kallan;708;327;1;19.5;40;52.2;65.3
BirdLife Keski-Pohjanmaa ry;Luoto;Hälsingön;708;328;1;98.4;197.8;240.6;284.4
BirdLife Keski-Pohjanmaa ry;Luoto;Bosund;708;329;1;108.5;217.9;264.7;312.4
BirdLife Keski-Pohjanmaa ry;Kokkola;Koivuhaka;708;330;1;110.9;222.8;270.4;319.1
BirdLife Keski-Pohjanmaa ry;Kokkola;Lappilanmäki;708;331;1;81.6;141.2;195.2;231.2
BirdLife Keski-Pohjanmaa ry;Kokkola;Kälviä;708;332;1;81.6;141.2;195.2;231.2
BirdLife Keski-Pohjanmaa ry;Kokkola;Riippa;708;333;1;81.6;141.2;195.2;231.2
BirdLife Keski-Pohjanmaa ry;Kannus;Krekilä;708;334;1;81.6;141.2;195.2;231.2
BirdLife Keski-Pohjanmaa ry;Toholampi;Riutta;708;335;1;81.6;141.2;195.2;231.2
BirdLife Keski-Pohjanmaa ry;Toholampi;Viitajärvi;708;336;1;81.6;141.2;195.2;231.2
BirdLife Keski-Pohjanmaa ry;Sievi;Ylä-Säilynneva;708;337;1;81.6;141.2;195.2;231.2
BirdLife Keski-Pohjanmaa ry;Sievi;Myllyoja;708;338;1;81.6;141.2;195.2;231.2
BirdLife Keski-Pohjanmaa ry;Nivala;Konttipuoli;708;339;1;81.6;141.2;195.2;231.2
BirdLife Keski-Pohjanmaa ry;Nivala;Töllinperä;708;340;1;81.6;141.2;195.2;231.2
BirdLife Keski-Pohjanmaa ry;Haapajärvi;Autionranta;708;341;1;81.6;141.2;195.2;231.2
BirdLife Keski-Pohjanmaa ry;Haapajärvi;Jokelankylä;708;342;1;81.6;141.2;195.2;231.2
Pohjois-Pohjanmaan lintutieteellinen yhdistys ry;Haapajärvi;Ruhaperä;708;343;1;81.6;141.2;195.2;231.2
Pohjois-Pohjanmaan lintutieteellinen yhdistys ry;Kärsämäki;Venetpalo;708;344;1;81.6;141.2;195.2;231.2
BirdLife Keski-Pohjanmaa ry;Pyhäjärvi;Haudanneva;708;345;1;81.6;141.2;195.2;231.2
Lintuyhdistys Kuikka ry (Pohjois-Savo);Kiuruvesi;Korpelanperä;708;346;1;81.6;141.2;195.2;231.2
Lintuyhdistys Kuikka ry (Pohjois-Savo);Kiuruvesi;Maaselkä;708;347;1;81.6;141.2;195.2;231.2
Lintuyhdistys Kuikka ry (Pohjois-Savo);Kiuruvesi;Lapinsalo;708;348;1;81.6;141.2;195.2;231.2
Lintuyhdistys Kuikka ry (Pohjois-Savo);Vieremä;Marttisenjärvi;708;349;1;81.6;141.2;195.2;231.2
Lintuyhdistys Kuikka ry (Pohjois-Savo);Vieremä;Mankilanmäki;708;350;1;81.6;141.2;195.2;231.2
Lintuyhdistys Kuikka ry (Pohjois-Savo);Sonkajärvi;Kauppilanranta;708;351;1;81.6;141.2;195.2;231.2
Lintuyhdistys Kuikka ry (Pohjois-Savo);Sonkajärvi;Sukeva;708;352;1;81.6;141.2;195.2;231.2
Lintuyhdistys Kuikka ry (Pohjois-Savo);Sonkajärvi;Kölkänjärvi;708;353;1;81.6;141.2;195.2;231.2
